,GEO_0,GEO_1,GEO_2,pop,LT18_0_disab,18to64_0_disab,GT64_0_disab,disable_pct
971,Illinois,Cook County,Census Tract 8047.15,4027,1099,2307,425,0.04867146759374219
972,Illinois,Cook County,Census Tract 8047.16,4511,1004,2568,454,0.10751496342274436
973,Illinois,Cook County,Census Tract 8048.03,5142,1291,3119,381,0.0682613768961493
974,Illinois,Cook County,Census Tract 8048.04,6099,1265,3406,910,0.08493195605837023
975,Illinois,Cook County,Census Tract 8048.05,7198,1545,3901,932,0.11392053348152265
976,Illinois,Cook County,Census Tract 8048.06,3284,936,1705,251,0.11936662606577342
977,Illinois,Cook County,Census Tract 8048.07,5470,1424,2932,538,0.1053016453382084
978,Illinois,Cook County,Census Tract 8048.08,2669,598,1396,419,0.09591607343574371
979,Illinois,Cook County,Census Tract 8048.09,4629,1214,2469,711,0.05076690429898467
980,Illinois,Cook County,Census Tract 8048.10,6514,1207,3894,1007,0.06232729505680079
981,Illinois,Cook County,Census Tract 8049.01,6314,1596,3373,931,0.06556857776369973
982,Illinois,Cook County,Census Tract 8049.02,5949,1358,2980,1210,0.06740628677088589
983,Illinois,Cook County,Census Tract 8050.01,4807,1111,2399,807,0.10193467859371752
984,Illinois,Cook County,Census Tract 8050.02,7452,1431,4530,610,0.11822329575952761
985,Illinois,Cook County,Census Tract 8051.05,7216,1386,4388,566,0.12139689578713964
986,Illinois,Cook County,Census Tract 8051.06,2981,553,1546,428,0.1522978866152298
987,Illinois,Cook County,Census Tract 8051.07,6006,726,4366,252,0.11022311022311027
988,Illinois,Cook County,Census Tract 8051.08,6270,1264,3967,431,0.09696969696969693
989,Illinois,Cook County,Census Tract 8051.09,4563,1296,2158,640,0.10278325662941046
990,Illinois,Cook County,Census Tract 8051.10,4193,693,2362,658,0.11447650846649182
991,Illinois,Cook County,Census Tract 8051.11,7947,1949,4692,630,0.08506354599219834
992,Illinois,Cook County,Census Tract 8051.12,3223,589,1688,662,0.08811666149550113
993,Illinois,Cook County,Census Tract 8052.01,3661,719,1992,749,0.05490303195848134
994,Illinois,Cook County,Census Tract 8052.02,3790,720,2073,538,0.12110817941952512
995,Illinois,Cook County,Census Tract 8053.01,3135,676,1609,482,0.11738437001594892
996,Illinois,Cook County,Census Tract 8053.02,3844,802,2085,589,0.09573361082206033
997,Illinois,Cook County,Census Tract 8054.01,4330,791,2509,671,0.08290993071593533
998,Illinois,Cook County,Census Tract 8054.02,4906,1005,2478,684,0.15063187933143085
999,Illinois,Cook County,Census Tract 8055.01,3495,708,1720,655,0.11788268955650927
1000,Illinois,Cook County,Census Tract 8055.02,4236,1092,2101,687,0.08404154863078372
1001,Illinois,Cook County,Census Tract 8056,4655,1416,2440,558,0.05177228786251342
1002,Illinois,Cook County,Census Tract 8057.01,5291,1675,2671,759,0.035154035154035146
1003,Illinois,Cook County,Census Tract 8057.02,2049,497,1199,264,0.04343582235236698
1004,Illinois,Cook County,Census Tract 8058.01,2301,441,1110,497,0.10995219469795736
1005,Illinois,Cook County,Census Tract 8058.02,5088,1242,2655,683,0.09984276729559749
1006,Illinois,Cook County,Census Tract 8059.01,4090,627,2100,877,0.11882640586797066
1007,Illinois,Cook County,Census Tract 8059.02,6283,1082,3775,687,0.11761897182874426
1008,Illinois,Cook County,Census Tract 8060.01,5616,1009,3249,688,0.11930199430199429
1009,Illinois,Cook County,Census Tract 8060.02,7489,2200,3818,876,0.07944985979436503
1010,Illinois,Cook County,Census Tract 8060.04,8297,1172,5149,941,0.12474388333132458
1011,Illinois,Cook County,Census Tract 8060.05,2436,452,1468,383,0.054597701149425304
1012,Illinois,Cook County,Census Tract 8060.06,4211,623,2033,590,0.22916171930657803
1013,Illinois,Cook County,Census Tract 8061.02,4074,831,2136,596,0.1254295532646048
1014,Illinois,Cook County,Census Tract 8061.03,5313,907,2911,914,0.10935441370223975
1015,Illinois,Cook County,Census Tract 8061.04,4875,1468,2635,413,0.07364102564102559
1016,Illinois,Cook County,Census Tract 8062.01,4425,660,2768,411,0.1324293785310734
1017,Illinois,Cook County,Census Tract 8062.02,5251,1061,2663,534,0.18910683679299178
1018,Illinois,Cook County,Census Tract 8063,4120,806,2368,504,0.10728155339805823
1019,Illinois,Cook County,Census Tract 8064,2408,672,1240,355,0.05855481727574752
1020,Illinois,Cook County,Census Tract 8065.01,2581,791,1461,216,0.043781480046493626
1021,Illinois,Cook County,Census Tract 8065.02,3855,634,2292,555,0.09701686121919584
1022,Illinois,Cook County,Census Tract 8066,3089,521,1755,349,0.1502104240854646
1023,Illinois,Cook County,Census Tract 8067,4362,1146,2088,900,0.05226960110041268
1024,Illinois,Cook County,Census Tract 8068.01,3784,775,1861,610,0.14217758985200846
1025,Illinois,Cook County,Census Tract 8068.02,3387,902,1628,596,0.07705934455270147
1026,Illinois,Cook County,Census Tract 8069,5269,790,2743,957,0.14784589106092239
1027,Illinois,Cook County,Census Tract 8070,4854,773,2604,646,0.17119901112484548
1028,Illinois,Cook County,Census Tract 8071,3865,1233,1680,524,0.11073738680465717
1029,Illinois,Cook County,Census Tract 8072,5697,1407,2934,800,0.09759522555731082
1030,Illinois,Cook County,Census Tract 8073,8388,1743,4603,1252,0.09418216499761567
1031,Illinois,Cook County,Census Tract 8074,6582,1864,3129,935,0.09936189608021873
1032,Illinois,Cook County,Census Tract 8075,3280,543,1861,547,0.10030487804878052
1033,Illinois,Cook County,Census Tract 8076,6515,1113,3659,1086,0.10084420567920183
1034,Illinois,Cook County,Census Tract 8077,6316,1534,3710,576,0.07853071564281189
1035,Illinois,Cook County,Census Tract 8078,2704,604,1474,414,0.07840236686390534
